end_date,year,ticker,form,Assets,EarningsPerShareBasic,EarningsPerShareDiluted,LiabilitiesAndStockholdersEquity,NetIncomeLoss,RetainedEarningsAccumulatedDeficit,StockholdersEquity,anomaly
2012-06-30,2012,GM,10-K,,-0.10714285714285716,-0.1147540983606558,,0.18276899828892076,,,0
2012-06-30,2012,GM,10-Q,0.9235522428151748,0.523809523809524,0.4959016393442623,0.9249298499622023,0.8522936519880958,0.07779070377772768,0.5467706347865171,0
2012-06-30,2012,GRPN,10-K,,-0.4682539682539683,-0.46721311475409844,,-0.20138077969248908,,,1
2012-06-30,2012,GRPN,10-Q,-0.355851906749182,-0.4563492063492064,-0.4549180327868853,-0.3563827095638953,-0.19548065987172217,-0.22577840476101219,-0.27064532141924974,1
2012-06-30,2012,INTC,10-Q,0.24433424853554894,0.17857142857142866,0.17622950819672129,0.24469870718925776,1.569263266911129,0.6775783030454698,0.7121962408397797,0
2012-06-30,2012,JPM,10-Q,19.160207826803752,0.9563492063492066,1.0,19.188787952558503,2.9358475964483253,2.539409393276266,3.6360257451303517,1
2012-06-30,2012,L,10-K,,-0.42857142857142866,-0.42622950819672134,,-0.1963670757767304,,,0
2012-06-30,2012,L,10-Q,0.28677524482531375,-0.003968253968253972,0.008196721311475417,0.28720301015200245,-0.10677234989417708,0.2322797067716333,0.11278180939984782,0
2012-06-30,2012,LVS,10-K,,-0.36904761904761907,-0.3647540983606558,,-0.1572700957237041,,,0
2012-06-30,2012,LVS,10-Q,-0.18156996836209663,0.003968253968253972,0.0040983606557376175,-0.18184080532670485,-0.0006320388981750751,-0.13537985747360026,-0.1058251292655015,0
2012-06-30,2012,MDLZ,10-K,,-0.253968253968254,-0.24590163934426237,,0.009721974539402886,,,0
2012-06-30,2012,MDLZ,10-Q,0.45553279156753357,0.1587301587301588,0.1762295081967212,0.45621228234269096,0.3998720574605925,0.33395960220863496,0.4532567416258227,0
2012-06-30,2012,NFLX,10-K,,-0.4404761904761905,-0.43852459016393447,,-0.2069227324175884,,,0
2012-06-30,2012,NFLX,10-Q,-0.3430992061614638,-0.42857142857142866,-0.42622950819672134,-0.34361098654229716,-0.2065880759946701,-0.1942896127194829,-0.2725104598063998,0
2012-06-30,2012,TSLA,10-K,,,,,-0.23059586179753008,,,0
2012-06-30,2012,TSLA,10-Q,-0.3661400017077042,,,-0.3666861506528118,-0.27199921554840006,-0.23135607871484296,-0.28532866120149936,0
2012-06-30,2012,TSN,10-K,,,-0.3975409836065575,,-0.19213091852460024,,,0
2012-06-30,2012,TSN,10-Q,-0.2750135619708954,,0.040983606557377,-0.2754237831050521,-0.10783138920720962,-0.08704739506243882,-0.16638797806520758,0
2012-06-30,2012,TSN,8-K,,,-0.3975409836065575,,-0.19213091852460024,,,0
2012-06-30,2012,WFC,10-Q,11.023903790901263,0.4761904761904763,0.4959016393442623,11.040347482926954,2.649483366204325,1.8189398374457368,2.7452787820744002,1
2012-07-01,2012,SBUX,10-K,,,,,,,,0
2012-07-01,2012,SBUX,10-Q,-0.30189826140919274,0.23015873015873023,0.23770491803278682,-0.30234858482709137,0.07944912926370154,-0.06460135607143741,-0.17633931418872356,0
2012-07-01,2012,SBUX,8-K,,,,,,,,0
2012-07-03,2012,BJRI,10-K,,-0.35714285714285715,-0.3565573770491804,,-0.20632903497870234,,,0
2012-07-03,2012,BJRI,10-Q,-0.36828670943398784,-0.10714285714285716,-0.10655737704918042,-0.36883606049346335,-0.2026050291383547,-0.2025187253166006,-0.27935573002336334,0
2012-07-03,2012,CAKE,10-K,,-0.27380952380952384,-0.2704918032786886,,,,,0
2012-07-03,2012,CAKE,10-Q,-0.3641281227833034,0.09126984126984136,0.0942622950819672,-0.3646712707300302,,-0.1815950673595475,-0.2751204741307953,0
2012-07-08,2012,RRGB,10-K,,-0.27380952380952384,-0.2704918032786886,,,,,0
2012-07-08,2012,RRGB,10-Q,-0.3677964628755957,0.2222222222222223,0.2336065573770491,-0.36834508266386495,,-0.20021225682233057,-0.28025515881052704,0
2012-07-18,2012,QCOM,10-Q,,,,,,,,0
2012-07-27,2012,CSCO,10-Q,,,,,,,,0
2012-07-28,2012,CSCO,10-K,0.409859251549107,0.11111111111111115,0.1270491803278688,0.4104706138608787,1.4949187071362442,0.11990577437431714,0.7635295734769291,0
2012-07-28,2012,CSCO,10-Q,0.409859251549107,,,0.4104706138608787,,0.11990577437431714,0.7635295734769291,0
2012-07-28,2012,TGT,10-K,,-0.0595238095238095,-0.04918032786885251,,,,,0
2012-07-28,2012,TGT,10-Q,0.030875483635238843,0.7817460317460321,0.8114754098360656,0.030921538730935633,,0.16072720799012397,0.03890440048288142,0
2012-07-29,2012,HD,10-K,,-0.07936507936507936,-0.06967213114754105,,0.11626132943047693,,,0
2012-07-29,2012,HD,10-Q,-0.014687177574552842,0.5952380952380952,0.6188524590163934,-0.014709085551014132,0.6599721127413857,0.3377829894265707,0.0744712129243367,0
2012-07-30,2012,CSCO,10-Q,,,,,,,,0
2012-07-31,2012,AMZN,10-K,,,,,,,,0
2012-07-31,2012,HPQ,10-K,,,,,,,,1
2012-07-31,2012,HPQ,10-Q,0.6298854535762497,-3.4285714285714293,-3.5245901639344264,0.6308250156956705,,0.6093317654370717,0.3604595084740234,1
2012-07-31,2012,SJM,10-Q,-0.2937682007031303,-0.08730158730158731,-0.07377049180327876,-0.2942063970000982,-0.16125716904748766,-0.17734811464661512,-0.17964715060178044,0
2012-08-02,2012,TSLA,10-Q,,,,,,,,0
2012-08-03,2012,CAKE,10-Q,,,,,,,,0
2012-08-30,2012,MDLZ,10-Q,,,,,,,,0
2012-08-31,2012,L,10-K,,,,,,,,0
2012-08-31,2012,ORCL,10-Q,0.28020780769848114,-0.31746031746031755,-0.3155737704918034,0.2806257767755327,0.22258887645894448,0.5155574580745633,0.6006020394546725,0
2012-09-08,2012,PEP,10-Q,0.25853526517993364,1.1468253968253972,1.1844262295081969,0.25892090663318257,1.1513663539884866,1.0104454719450666,0.1548599899221222,0
2012-09-08,2012,YUM,10-K,,-0.07936507936507936,-0.07377049180327876,,-0.10846681279502916,,,0
2012-09-08,2012,YUM,10-Q,-0.296225530976652,1.0000000000000004,1.012295081967213,-0.29666739272489656,0.15841109408917223,-0.1360618657646177,-0.24161680299894775,0
2012-09-09,2012,DPZ,10-K,,-0.3015873015873016,-0.3032786885245903,,-0.20272639504362824,,,0
2012-09-09,2012,DPZ,10-Q,-0.36900508453541103,0.2222222222222223,0.2131147540983606,-0.36955550715167357,-0.18688020161058486,-0.24514665139482406,-0.31415366865527533,0
2012-09-11,2012,DPZ,10-Q,,,,,,,,0
2012-09-20,2012,ORCL,10-Q,,,,,,,,0
2012-09-23,2012,PZZA,10-K,,-0.3730158730158731,-0.37295081967213123,,-0.2054682478250695,,,0
2012-09-23,2012,PZZA,10-Q,-0.3692479347137387,1.4563492063492065,1.2540983606557377,-0.36979871957495697,-0.1838392761271432,-0.19661928101189136,-0.2781586209397448,0
2012-09-23,2012,PZZA,10-Q/A,,,,,,,,0
2012-09-24,2012,MDLZ,10-K,,,,,,,,0
2012-09-24,2012,MDLZ,10-Q,,,,,,,,0
2012-09-26,2012,EAT,10-K,,-0.33333333333333337,-0.3360655737704919,,-0.20232650179902714,,,0
2012-09-26,2012,EAT,10-Q,-0.3605535264591423,-0.33333333333333337,-0.3360655737704919,-0.3610913423962484,-0.20232650179902714,-0.14539453378658462,-0.28111318532993684,0
2012-09-28,2012,LVS,10-K,,,,,,,,0
2012-09-28,2012,LVS,10-Q,,,,,,,,0
2012-09-29,2012,AAPL,10-K,1.1289083255460162,23.238095238095244,23.75,1.1305922499690357,10.37284526828807,2.70531114918952,2.1338654144855376,0
2012-09-29,2012,AAPL,10-Q,1.1289083255460162,,,1.1305922499690357,,2.70531114918952,2.1338654144855376,0
2012-09-29,2012,AAPL,8-K,1.1289083255460162,23.238095238095244,23.75,1.1305922499690357,10.37284526828807,2.70531114918952,2.1338654144855376,0
2012-09-29,2012,AMD,10-K,,-0.5674603174603176,-0.569672131147541,,-0.24148215051191682,,,0
2012-09-29,2012,AMD,10-Q,-0.333429638401944,-0.9484126984126985,-0.9631147540983607,-0.33392699527207964,-0.39186573296253824,-0.3699801765038268,-0.2663518113059587,0
2012-09-29,2012,INTC,10-Q,0.2621516201692545,0.4285714285714286,0.43032786885245894,0.26254265592100484,2.2294683746556174,0.6700752085569307,0.7222294809643123,0
2012-09-29,2012,TSN,10-K,-0.27130337792205217,,0.372950819672131,-0.2717080647985616,-0.04555987760089597,-0.08210282704700306,-0.16350085588657262,0
2012-09-29,2012,TSN,10-Q,-0.27130337792205217,,,-0.2717080647985616,,-0.08210282704700306,-0.16350085588657262,0
2012-09-29,2012,TSN,8-K,-0.27130337792205217,,0.372950819672131,-0.2717080647985616,-0.04555987760089597,-0.08210282704700306,-0.16350085588657262,0
2012-09-30,2012,AMZN,10-K,,-0.6666666666666667,-0.6721311475409837,,-0.25291977509266833,,,0
2012-09-30,2012,AMZN,10-Q,-0.17801166269366572,-0.8412698412698415,-0.8524590163934427,-0.17827719194844133,-0.2868090331097098,-0.15423027559774907,-0.13194734563773045,0
2012-09-30,2012,BAC,10-K,,,,,,,,0
2012-09-30,2012,BAC,10-Q,18.10273104143595,-0.3968253968253969,-0.3934426229508198,18.129733792885485,0.5957943303716134,1.5926108607857035,4.599093941083954,0
2012-09-30,2012,C,10-K,,-0.4246031746031747,-0.42213114754098374,,-0.10910223638284869,,,0
2012-09-30,2012,C,10-Q,16.099952708482288,0.41666666666666674,0.4221311475409835,16.123968036354164,1.2348186518554511,2.5719515502150636,3.5378433239117113,0
2012-09-30,2012,C,8-K,,-0.4246031746031747,-0.42213114754098374,,-0.10910223638284869,,,0
2012-09-30,2012,EBAY,10-K,,-0.3015873015873016,-0.29918032786885257,,-0.08177902210660902,,,0
2012-09-30,2012,EBAY,10-Q,-0.09555194562585104,0.2698412698412699,0.2827868852459015,-0.09569447469687069,0.3119718156596775,0.23184849444470576,0.12113601750354025,0
2012-09-30,2012,GE,10-K,,-0.3531746031746032,-0.34836065573770497,,0.5311929322766281,,,0
2012-09-30,2012,GE,10-Q,5.588078470843398,0.007936507936507945,0.02459016393442616,5.596413870274749,2.5709026491773104,3.876397586659325,2.2227722075890486,0
2012-09-30,2012,GM,10-K,,-0.11111111111111115,-0.1188524590163935,,0.1800154748942499,,,0
2012-09-30,2012,GM,10-Q,0.9531398264424243,0.892857142857143,0.8565573770491803,0.9545615676024276,1.237783940751156,0.12505157480898574,0.5664071190302452,0
2012-09-30,2012,GRPN,10-K,,-0.4841269841269842,-0.4836065573770493,,-0.20857695182454522,,,1
2012-09-30,2012,GRPN,10-Q,-0.35542787206840587,-0.4761904761904763,-0.47540983606557385,-0.35595804237617507,-0.20302546774562863,-0.22582572312702037,-0.2702420062565238,1
2012-09-30,2012,JPM,10-Q,19.42578816090156,1.5912698412698414,1.6516393442622948,19.454764436813715,4.303279009170444,2.665035917854488,3.8023113431942885,1
2012-09-30,2012,KHC,8-K,,,,,,,,0
2012-09-30,2012,L,10-K,,-0.30555555555555564,-0.29918032786885257,,-0.17073832440134282,,,0
2012-09-30,2012,L,10-Q,0.30576110851924787,0.29761904761904767,0.3196721311475409,0.30621719391306945,-0.043653606837437395,0.23664932501783234,0.11962079348473328,0
2012-09-30,2012,LVS,10-K,,-0.31349206349206354,-0.3114754098360657,,-0.13414173404830773,,,0
2012-09-30,2012,LVS,10-Q,-0.17524513406855707,0.22619047619047625,0.22950819672131142,-0.17550653665953422,0.09658290057545126,-0.13177894706887072,-0.10092219195664624,0
2012-09-30,2012,MDLZ,10-K,,-0.3373015873015873,-0.1844262295081968,,0.06902817606922541,,,0
2012-09-30,2012,MDLZ,10-Q,0.4612046690861617,0.2182539682539683,0.23770491803278673,0.461892620258733,0.4581192408581688,0.33743801956502867,0.4618157097320566,0
2012-09-30,2012,NFLX,10-K,,-0.42857142857142866,-0.43032786885245916,,-0.20660269073718995,,,0
2012-09-30,2012,NFLX,10-Q,-0.3402799589274188,-0.36111111111111116,-0.3647540983606558,-0.34078753400728623,-0.2046424089687667,-0.19406897632048806,-0.2719245595351276,0
2012-09-30,2012,QCOM,10-K,-0.0059106934141493145,1.2380952380952384,1.2540983606557377,-0.00591951003882276,1.3549137311341282,0.3886085490270964,0.3998143809624961,0
2012-09-30,2012,QCOM,10-Q,-0.0059106934141493145,,,-0.00591951003882276,,0.3886085490270964,0.3998143809624961,0
2012-09-30,2012,RRGB,10-K,,-0.384920634920635,-0.38524590163934436,,,,,0
2012-09-30,2012,RRGB,10-Q,-0.36778230450464694,0.21031746031746038,0.221311475409836,-0.36833090317372863,,-0.20011072069308336,-0.28031507158727065,0
2012-09-30,2012,SBUX,10-K,-0.3026633251887731,0.24206349206349215,0.24999999999999994,-0.3031147898061424,0.08487142537297855,-0.06142763334525075,-0.18199069025886844,0
2012-09-30,2012,SBUX,10-Q,-0.3026633251887731,,,-0.3031147898061424,0.08487142537297855,-0.06142763334525075,-0.18199069025886844,0
2012-09-30,2012,SBUX,8-K,-0.3026633251887731,0.24206349206349215,0.24999999999999994,-0.3031147898061424,0.08487142537297855,-0.06142763334525075,-0.18199069025886844,0
2012-09-30,2012,TSLA,10-K,,,,,-0.23169747449094655,,,0
2012-09-30,2012,TSLA,10-Q,-0.3658644422808293,,,-0.3664101801905689,-0.2965704060296361,-0.23454138667887975,-0.28717334406439554,0
2012-09-30,2012,WFC,10-Q,11.352369467773274,0.8531746031746035,0.8811475409836066,11.369303112227248,3.7618982606137106,1.920648451623712,2.8806046677540653,1
2012-10-01,2012,KHC,8-K,,,,,,,,0
2012-10-01,2012,MDLZ,10-K,,,,,,,,0
2012-10-02,2012,BJRI,10-K,,-0.38888888888888895,-0.38524590163934436,,-0.206779762110329,,,0
2012-10-02,2012,BJRI,10-Q,-0.3681326559525156,-0.0436507936507937,-0.03688524590163947,-0.3686817772197095,-0.20160720229761545,-0.20232212153048496,-0.27918481725876193,0
2012-10-02,2012,CAKE,10-K,,-0.2817460317460318,-0.28278688524590173,,,,,0
2012-10-02,2012,CAKE,10-Q,-0.3638179094641605,0.28571428571428575,0.2827868852459015,-0.3643605946843996,,-0.18099918941871057,-0.27481366174298716,0
2012-10-02,2012,MDLZ,10-K,,,,,,,,0
2012-10-03,2012,TSLA,10-Q,,,,,,,,0
2012-10-09,2012,GE,10-K,,,,,,,,0
2012-10-25,2012,ORCL,10-K,,,,,,,,0
2012-10-27,2012,CSCO,10-Q,0.41739901053627587,-0.3293650793650794,-0.32377049180327877,0.41802161945152705,0.234873732490122,0.15466148792467663,0.7921959738327364,0
2012-10-27,2012,TGT,10-K,,-0.09920634920634923,-0.0901639344262296,,,,,0
2012-10-27,2012,TGT,10-Q,0.05010016322469419,1.1269841269841272,1.163934426229508,0.0501748946147834,,0.16920771708636553,0.048220980598518814,0
2012-10-28,2012,HD,10-K,,-0.23015873015873017,-0.22540983606557383,,-0.0076462701943308545,,,0
2012-10-28,2012,HD,10-Q,-0.017433560373046462,0.6944444444444446,0.7254098360655736,-0.017459564962992384,0.7366465378241557,0.3525879459844161,0.0766007169507681,0
2012-10-31,2012,CAKE,10-Q,,,,,,,,0
2012-10-31,2012,GRPN,10-K,,,,,,,,1
2012-10-31,2012,HPQ,10-K,0.5549313789391008,-3.027777777777778,-3.110655737704918,0.5557591365886367,,0.41218148956580175,0.17279696614475595,1
2012-10-31,2012,HPQ,10-Q,0.5549313789391008,,,0.5557591365886367,,0.41218148956580175,0.17279696614475595,1
2012-10-31,2012,HPQ,8-K,,,,,,,,1
2012-10-31,2012,L,10-K,,,,,,,,0
2012-10-31,2012,L,10-Q,,,,,,,,0
2012-10-31,2012,SJM,10-Q,-0.2943938727619784,0.9960317460317465,1.040983606557377,-0.29483300233619913,-0.035169217166929834,-0.1773650756648076,-0.18109492667575022,0
2012-10-31,2012,TSLA,10-K,,,,,,,,0
2012-10-31,2012,TSLA,10-Q,,,,,,,,0
2012-11-02,2012,NFLX,10-K,,,,,,,,0
2012-11-07,2012,QCOM,10-K,,,,,,,,0
2012-11-14,2012,SBUX,10-K,,,,,,,,0
2012-11-14,2012,SBUX,8-K,,,,,,,,0
2012-11-15,2012,RRGB,10-K,,,,,,,,0
2012-11-30,2012,AMZN,10-Q,,,,,,,,0
2012-11-30,2012,GM,10-K,,,,,,,,0
2012-11-30,2012,GRPN,10-K,,,,,,,,1
2012-11-30,2012,ORCL,10-K,,,,,,,,0
2012-11-30,2012,ORCL,10-Q,0.3066396098492008,0.11111111111111115,0.11885245901639337,0.3070970056504414,1.315941063233744,0.5048921398552222,0.5935173433667372,0
2012-12-03,2012,ORCL,10-Q,,,,,,,,0
2012-12-18,2012,LVS,10-K,,,,,,,,0
2012-12-26,2012,EAT,10-K,,-0.2817460317460318,-0.278688524590164,,-0.20035393517457273,,,0
2012-12-26,2012,EAT,10-Q,-0.3599620306607711,0.07142857142857141,0.07377049180327858,-0.36049896429928974,-0.18657773998278276,-0.14474610543683944,-0.281422495380256,0
2012-12-28,2012,LVS,10-K,,,,,,,,0
2012-12-29,2012,AAPL,10-K,,5.833333333333334,5.98360655737705,,2.5617949110852303,,,0
2012-12-29,2012,AAPL,10-Q,1.2996958074001659,5.043650793650794,5.176229508196721,1.3016344852033603,2.5617949110852303,2.943282858676597,2.3209341528074345,0
2012-12-29,2012,AAPL,8-K,,0.30555555555555564,0.3237704918032786,,2.5617949110852303,,,0
2012-12-29,2012,AMD,10-K,-0.3386494689881653,-1.3690476190476193,-1.3975409836065575,-0.33915461196458546,-0.5589821577398602,-0.38357773854627514,-0.2755864874205795,0
2012-12-29,2012,AMD,10-Q,-0.3386494689881653,,,-0.33915461196458546,,-0.38357773854627514,-0.2755864874205795,0
2012-12-29,2012,INTC,10-K,0.34667538890550226,0.38888888888888906,0.38934426229508184,0.3471925036623231,2.122717211901937,0.7173935745651124,0.7618300654558348,0
2012-12-29,2012,INTC,10-Q,0.34667538890550226,,,0.3471925036623231,,0.7173935745651124,0.7618300654558348,0
2012-12-29,2012,INTC,8-K,,0.38888888888888906,0.38934426229508184,,2.122717211901937,,0.7618300654558348,0
2012-12-29,2012,KHC,8-K,,0.6150793650793652,0.6434426229508197,,0.13956019431719294,,-0.2134623026494941,0
2012-12-29,2012,PEP,10-K,0.2638318605770285,1.0873015873015877,1.1229508196721312,0.2642254026419978,1.1003206591003178,1.034190897414543,0.17240792213992712,0
2012-12-29,2012,PEP,10-Q,0.2638318605770285,,,0.2642254026419978,,1.034190897414543,0.17240792213992712,0
2012-12-29,2012,PEP,8-K,,1.0873015873015877,1.1229508196721312,,1.1003206591003178,,,0
2012-12-29,2012,TSN,10-K,,,-0.28688524590163944,,-0.17158555585176885,,,0
2012-12-29,2012,TSN,10-Q,-0.2714910275119579,,-0.28688524590163944,-0.2718959942940365,-0.17158555585176885,-0.07873936227272173,-0.16305039002378144,0
2012-12-29,2012,TSN,8-K,,,-0.28688524590163944,,-0.17158555585176885,,,0
2012-12-29,2012,YUM,10-K,-0.21903682188855492,1.182539682539683,1.1967213114754096,-0.21936354589755747,0.2014080690175073,-0.14077644812286108,-0.24249727305747615,0
2012-12-29,2012,YUM,10-Q,-0.2958928945507475,,,-0.2963342601253091,,-0.14077644812286108,-0.24249727305747615,0
2012-12-30,2012,DPZ,10-K,-0.3686874167486722,0.5714285714285716,0.5614754098360655,-0.36923736551906755,-0.17646327911973414,-0.24488157080371747,-0.31394874484473184,0
2012-12-30,2012,DPZ,10-Q,-0.3686874167486722,,,-0.36923736551906755,,-0.24488157080371747,-0.31394874484473184,0
2012-12-30,2012,PZZA,10-K,-0.36902678266534694,1.531746031746032,1.557377049180328,-0.3695772376474005,-0.1914914705873912,-0.19624585113677212,-0.28288589484717974,0
2012-12-30,2012,PZZA,10-Q,-0.36902678266534694,,,-0.3695772376474005,,-0.19624585113677212,-0.28288589484717974,0
2012-12-30,2012,QCOM,10-K,,-0.03968253968253964,-0.03688524590163938,,0.19547747004531132,,,0
2012-12-30,2012,QCOM,10-Q,0.009689102046859483,-0.03968253968253964,-0.03688524590163938,0.009703554695674828,0.19547747004531132,0.43089610455445687,0.4368964174227583,0
2012-12-30,2012,RRGB,10-K,-0.36767300333087616,0.48015873015873034,0.49180327868852447,-0.368221438961993,-0.20222758752718992,-0.19992406353797554,-0.28031810203530827,0
2012-12-30,2012,RRGB,10-Q,-0.36767300333087616,,,-0.368221438961993,,-0.19992406353797554,-0.28031810203530827,0
2012-12-30,2012,SBUX,10-K,,,-0.2500000000000001,,-0.1166849578641617,,,0
2012-12-30,2012,SBUX,10-Q,-0.30035278139960564,-0.253968253968254,-0.2500000000000001,-0.300800799518239,-0.1166849578641617,-0.05938368691561422,-0.18075598744354332,0
2012-12-31,2012,AMZN,10-K,-0.09509990125218594,-0.2817460317460318,-0.278688524590164,-0.0952417560358929,-0.1584534683701653,-0.15141302172848917,-0.1188631814753298,0
2012-12-31,2012,AMZN,10-Q,-0.09509990125218594,,,-0.0952417560358929,,-0.15141302172848917,-0.1188631814753298,0
2012-12-31,2012,BAC,10-K,18.476409684813596,-0.380952380952381,-0.38114754098360665,18.503969830145085,0.678823012513365,1.6000852077857808,4.56530854066461,0
2012-12-31,2012,BAC,10-Q,18.476409684813596,,,18.503969830145085,,1.6000852077857808,4.56530854066461,0
2012-12-31,2012,BAC,8-K,,-0.380952380952381,-0.38114754098360665,,0.678823012513365,,9.417342512888055,0
2012-12-31,2012,C,10-K,15.531178536742086,0.6666666666666667,0.6721311475409835,15.554345458505772,1.6423369795103746,2.6052698893423316,3.584364796489136,0
2012-12-31,2012,C,10-Q,15.531178536742086,,,15.554345458505772,,2.6052698893423316,3.584364796489136,0
2012-12-31,2012,C,8-K,15.531178536742086,1.654761904761905,1.6639344262295084,15.554345458505772,3.2289896782957337,2.6052698893423316,3.584364796489136,0
2012-12-31,2012,EBAY,10-K,-0.05655672154289193,0.5476190476190478,0.5655737704918032,-0.056641083791390656,0.5034461022751755,0.2534091107910826,0.14062916974548925,0
2012-12-31,2012,EBAY,10-Q,-0.05655672154289193,,,-0.056641083791390656,,0.2534091107910826,0.14062916974548925,0
2012-12-31,2012,EBAY,8-K,-0.05655672154289193,0.31746031746031755,0.331967213114754,-0.056641083791390656,0.34437839745768717,0.2534091107910826,0.14062916974548925,0
2012-12-31,2012,GE,10-K,11.314943605289455,0.17857142857142858,0.20081967213114746,11.331821423842898,3.530604074647403,3.93472624074839,2.232477831709515,0
2012-12-31,2012,GE,10-Q,5.47313151871975,,,5.481295458719319,,3.93472624074839,2.232477831709515,0
2012-12-31,2012,GE,8-K,,0.027777777777777807,0.04508196721311471,,2.681042737732695,3.93472624074839,2.232477831709515,0
2012-12-31,2012,GM,10-K,0.9016750009576091,0.9761904761904764,0.9344262295081966,0.903019975143183,1.3553373892209135,0.08262028183931609,0.4555295776540331,0
2012-12-31,2012,GM,10-Q,0.9016750009576091,,,0.903019975143183,,0.08262028183931609,0.4555295776540331,0
2012-12-31,2012,GM,10-Q/A,0.9016750009576091,,,0.903019975143183,,0.08262028183931609,0.4555295776540331,0
2012-12-31,2012,GOOG,10-K,,,,,,,1.1788647626320694,0
2012-12-31,2012,GOOG,8-K,,,,,,,1.1788647626320694,0
2012-12-31,2012,GRPN,10-K,-0.3554393011148344,-0.5714285714285715,-0.5737704918032788,-0.35596948847062243,-0.23698250427870415,-0.22815378098512523,-0.2713676123282148,1
2012-12-31,2012,GRPN,10-Q,-0.3554393011148344,,,-0.35596948847062243,,-0.22815378098512523,-0.2713676123282148,1
2012-12-31,2012,JPM,10-K,19.74867578078533,1.5873015873015877,1.6475409836065573,19.778133688674775,4.299890231634244,2.7896562803365463,3.8919143203064404,1
2012-12-31,2012,JPM,10-Q,19.74867578078533,,,19.778133688674775,,2.7896562803365463,3.8919143203064404,1
2012-12-31,2012,L,10-K,0.3097442164909762,0.055555555555555525,0.06967213114754087,0.31020624324659074,-0.09469930172560607,0.23023866383833141,0.111839913388157,0
2012-12-31,2012,L,10-Q,0.3097442164909762,,,0.31020624324659074,,0.23023866383833141,0.111839913388157,0
2012-12-31,2012,LVS,10-K,-0.18372914551919928,0.4761904761904763,0.49180327868852447,-0.18400320319807295,0.20667681501678772,-0.19038162308037843,-0.14200429697055733,0
2012-12-31,2012,LVS,10-Q,-0.18372914551919928,,,-0.18400320319807295,,-0.19038162308037843,-0.14200429697055733,0
2012-12-31,2012,MDLZ,10-K,0.914750171237394,1.1230158730158732,1.163934426229508,0.9161146488654273,1.3163646789589571,0.39743402798488,1.033915156832955,0
2012-12-31,2012,MDLZ,10-Q,0.27099633744266405,,,0.2714005663254193,,0.09411927722405042,0.37303177263007037,0
2012-12-31,2012,MDLZ,10-Q/A,,,,,,,,0
2012-12-31,2012,NFLX,10-K,-0.3389233396454933,-0.30555555555555564,-0.3114754098360657,-0.33942889113824576,-0.20292274093226448,-0.1938419579790547,-0.2713546510200539,0
2012-12-31,2012,NFLX,10-Q,-0.3389233396454933,,,-0.33942889113824576,,-0.1938419579790547,-0.2713546510200539,0
2012-12-31,2012,ORCL,10-K,,,,,,,,0
2012-12-31,2012,PEP,10-K,,,,,,,,0
2012-12-31,2012,PYPL,10-K,,,,,,,-0.16004041798642166,0
2012-12-31,2012,TSLA,10-K,-0.3632629439686649,,,-0.3638048013803648,-0.31119764944953626,-0.23712670581122958,-0.2840492183256189,0
2012-12-31,2012,TSLA,10-Q,-0.3632629439686649,,,-0.3638048013803648,,-0.23712670581122958,-0.2840492183256189,0
2012-12-31,2012,WFC,10-K,11.763926018008407,0.8650793650793651,0.8934426229508196,11.781473556532175,3.7943048635925063,2.026582946605577,2.939473168484741,1
2012-12-31,2012,WFC,10-Q,11.763926018008407,,,11.781473556532175,,2.026582946605577,2.939473168484741,1
2012-12-31,2012,WFC,8-K,,,,,,,,1
2013-01-01,2013,BJRI,10-K,-0.3631588285114826,0.05952380952380959,0.06147540983606554,-0.3637005306204381,-0.2000955295821928,-0.20212123408111365,-0.2789889028883303,0
2013-01-01,2013,BJRI,10-Q,-0.3679310609642651,,,-0.3684798815243806,,-0.20212123408111365,-0.2789889028883303,0
2013-01-01,2013,CAKE,10-K,-0.3634507811996314,0.41666666666666674,0.4098360655737705,-0.3639929187967934,,-0.18054768222735362,-0.2747321058339749,0
2013-01-01,2013,CAKE,10-Q,-0.3634507811996314,,,-0.3639929187967934,,-0.18054768222735362,-0.2747321058339749,0
2013-01-22,2013,WFC,10-K,,,,,,,,1
2013-01-23,2013,BAC,10-K,,,,,,,,0
2013-01-26,2013,CSCO,10-Q,0.4492553451709767,0.14285714285714293,0.15983606557377036,0.4499254722581692,1.5662979568346378,0.21457125387914244,0.8501225785517215,1
2013-01-31,2013,HPQ,10-Q,0.5373016483661619,-0.23412698412698416,-0.22540983606557383,0.538103108810503,,0.43282218628139985,0.18219545026140993,0
2013-01-31,2013,SJM,10-K,,,,,,,,0
2013-01-31,2013,SJM,10-Q,-0.29443053953108006,1.5793650793650795,1.6475409836065573,-0.29486972379890747,0.03241634402239715,-0.1745535425457516,-0.1788939818844321,0
2013-01-31,2013,TSLA,10-K,,,,,,,,0
2013-02-02,2013,TGT,10-K,0.03802290222262286,1.9166666666666674,1.9713114754098355,0.038079618691301394,,0.1716800010940834,0.05243903665087332,0
2013-02-02,2013,TGT,10-Q,0.03802290222262286,,,0.038079618691301394,,0.1716800010940834,0.05243903665087332,0
2013-02-03,2013,HD,10-K,-0.022354873648608015,0.9920634920634922,1.0245901639344261,-0.022388219064580744,0.9685761685590694,0.36954896417689925,0.07739928096067987,0
2013-02-03,2013,HD,10-Q,-0.022354873648608015,,,-0.022388219064580744,,0.36954896417689925,0.07739928096067987,0
